,case:id,case:concept:name,concept:name,Variant,time:timestamp,Question,Report,Year,Category,Type,Tupla,Organization
852,A30 P1 BPI 2020,A30 P1 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-12-24 21:37:02.248560,P1,A30,2020,Academic,Calculate statistics,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
853,A30 P1 BPI 2020,A30 P1 BPI 2020,Preprocess the traces of the logs,Preprocess the traces of the logs,2021-12-24 22:37:02.248560,P1,A30,2020,Academic,Manipulation,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
854,A30 P1 BPI 2020,A30 P1 BPI 2020,Filter traces,Filter traces by activities,2021-12-24 23:37:02.248560,P1,A30,2020,Academic,Manipulation,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
855,A30 P1 BPI 2020,A30 P1 BPI 2020,Represent temporal series,Represent temporal series of traces,2021-12-25 00:37:02.248560,P1,A30,2020,Academic,Representation,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
856,A30 P1 BPI 2020,A30 P1 BPI 2020,Represent temporal series,Represent temporal series of traces,2021-12-25 01:37:02.248560,P1,A30,2020,Academic,Representation,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
857,A31 P1 BPI 2020,A31 P1 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for all traces,2021-12-25 02:37:02.248560,P1,A31,2020,Professional,Analyze Cycle Time,A312020,Sberbank
858,A31 P1 BPI 2020,A31 P1 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-12-25 03:37:02.248560,P1,A31,2020,Professional,Analyze Cycle Time,A312020,Sberbank
859,A31 P1 BPI 2020,A31 P1 BPI 2020,Calculate number of elements,Calculate number of traces,2021-12-25 04:37:02.248560,P1,A31,2020,Professional,Calculate statistics,A312020,Sberbank
860,A31 P1 BPI 2020,A31 P1 BPI 2020,Calculate throughput,Calculate throughput,2021-12-25 05:37:02.248560,P1,A31,2020,Professional,Analyze Cycle Time,A312020,Sberbank
861,A34 P1 BPI 2020,A34 P1 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-12-25 06:37:02.248560,P1,A34,2020,Academic,Calculate statistics,A342020,EindhovenUniversityofTechnology
862,A34 P1 BPI 2020,A34 P1 BPI 2020,Filter traces,Filter traces by subprocesses,2021-12-25 07:37:02.248560,P1,A34,2020,Academic,Manipulation,A342020,EindhovenUniversityofTechnology
863,A34 P1 BPI 2020,A34 P1 BPI 2020,Group traces,Group traces by sub-processes,2021-12-25 08:37:02.248560,P1,A34,2020,Academic,Manipulation,A342020,EindhovenUniversityofTechnology
864,A34 P1 BPI 2020,A34 P1 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-12-25 09:37:02.248560,P1,A34,2020,Academic,Calculate statistics,A342020,EindhovenUniversityofTechnology
865,A27 P2 BPI 2020,A27 P2 BPI 2020,Calculate frequency,Calculate frequency of activities,2021-12-25 10:37:02.248560,P2,A27,2020,Professional,Calculate statistics,A272020,Sberbank
866,A27 P2 BPI 2020,A27 P2 BPI 2020,Represent bar charts,Represent bart charts of activities,2021-12-25 11:37:02.248560,P2,A27,2020,Professional,Representation,A272020,Sberbank
867,A30 P2 BPI 2020,A30 P2 BPI 2020,Group traces,Group traces by month,2021-12-25 12:37:02.248560,P2,A30,2020,Academic,Manipulation,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
868,A30 P2 BPI 2020,A30 P2 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-12-25 13:37:02.248560,P2,A30,2020,Academic,Analyze Cycle Time,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
869,A30 P2 BPI 2020,A30 P2 BPI 2020,Identify attributes,Identify values of attributes,2021-12-25 14:37:02.248560,P2,A30,2020,Academic,Identification,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
870,A30 P2 BPI 2020,A30 P2 BPI 2020,Group traces,Group traces by month,2021-12-25 15:37:02.248560,P2,A30,2020,Academic,Manipulation,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
871,A30 P2 BPI 2020,A30 P2 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-12-25 16:37:02.248560,P2,A30,2020,Academic,Analyze Cycle Time,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
872,A30 P2 BPI 2020,A30 P2 BPI 2020,Identify attributes,Identify values of attributes,2021-12-25 17:37:02.248560,P2,A30,2020,Academic,Identification,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
873,A30 P2 BPI 2020,A30 P2 BPI 2020,Identify attributes,Identify values of attributes,2021-12-25 18:37:02.248560,P2,A30,2020,Academic,Identification,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
874,A30 P2 BPI 2020,A30 P2 BPI 2020,Identify attributes,Identify values of attributes,2021-12-25 19:37:02.248560,P2,A30,2020,Academic,Identification,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
875,A30 P2 BPI 2020,A30 P2 BPI 2020,Calculate number of elements,Calculate number of events,2021-12-25 20:37:02.248560,P2,A30,2020,Academic,Calculate statistics,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
876,A30 P2 BPI 2020,A30 P2 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-12-25 21:37:02.248560,P2,A30,2020,Academic,Calculate statistics,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
877,A30 P2 BPI 2020,A30 P2 BPI 2020,Identify attributes,Identify values of attributes,2021-12-25 22:37:02.248560,P2,A30,2020,Academic,Identification,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
878,A31 P2 BPI 2020,A31 P2 BPI 2020,Compare cycle time,Compare cycle time,2021-12-25 23:37:02.248560,P2,A31,2020,Professional,Analyze Cycle Time,A312020,Sberbank
879,A19 P4 BPI 2020,A19 P4 BPI 2020,Filter traces,Filter traces by frequency,2021-12-26 00:37:02.248560,P4,A19,2020,Professional,Manipulation,A192020,Sberbank
880,A19 P4 BPI 2020,A19 P4 BPI 2020,Group traces,Group traces by activities,2021-12-26 01:37:02.248560,P4,A19,2020,Professional,Manipulation,A192020,Sberbank
881,A19 P4 BPI 2020,A19 P4 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-12-26 02:37:02.248560,P4,A19,2020,Professional,Representation,A192020,Sberbank
882,A19 P4 BPI 2020,A19 P4 BPI 2020,Identify activities,Identify activities with cycle time,2021-12-26 03:37:02.248560,P4,A19,2020,Professional,Identification,A192020,Sberbank
883,A19 P4 BPI 2020,A19 P4 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2021-12-26 04:37:02.248560,P4,A19,2020,Professional,Calculate statistics,A192020,Sberbank
884,A19 P4 BPI 2020,A19 P4 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2021-12-26 05:37:02.248560,P4,A19,2020,Professional,Identification,A192020,Sberbank
885,A19 P4 BPI 2020,A19 P4 BPI 2020,Group traces,Group traces by activities,2021-12-26 06:37:02.248560,P4,A19,2020,Professional,Manipulation,A192020,Sberbank
886,A19 P4 BPI 2020,A19 P4 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-12-26 07:37:02.248560,P4,A19,2020,Professional,Representation,A192020,Sberbank
887,A19 P4 BPI 2020,A19 P4 BPI 2020,Filter traces,Filter traces by frequency,2021-12-26 08:37:02.248560,P4,A19,2020,Professional,Manipulation,A192020,Sberbank
888,A19 P4 BPI 2020,A19 P4 BPI 2020,Group traces,Group traces by activities,2021-12-26 09:37:02.248560,P4,A19,2020,Professional,Manipulation,A192020,Sberbank
889,A19 P4 BPI 2020,A19 P4 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-12-26 10:37:02.248560,P4,A19,2020,Professional,Representation,A192020,Sberbank
890,A19 P4 BPI 2020,A19 P4 BPI 2020,Group traces,Group traces by activities,2021-12-26 11:37:02.248560,P4,A19,2020,Professional,Manipulation,A192020,Sberbank
891,A19 P4 BPI 2020,A19 P4 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-12-26 12:37:02.248560,P4,A19,2020,Professional,Representation,A192020,Sberbank
892,A19 P4 BPI 2020,A19 P4 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2021-12-26 13:37:02.248560,P4,A19,2020,Professional,Calculate statistics,A192020,Sberbank
893,A19 P4 BPI 2020,A19 P4 BPI 2020,Identify roles,Identify roles by organizational units,2021-12-26 14:37:02.248560,P4,A19,2020,Professional,Identification,A192020,Sberbank
894,A19 P4 BPI 2020,A19 P4 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2021-12-26 15:37:02.248560,P4,A19,2020,Professional,Calculate statistics,A192020,Sberbank
895,A19 P4 BPI 2020,A19 P4 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-12-26 16:37:02.248560,P4,A19,2020,Professional,Representation,A192020,Sberbank
896,A19 P4 BPI 2020,A19 P4 BPI 2020,Identify activities,Identify activities with traces,2021-12-26 17:37:02.248560,P4,A19,2020,Professional,Identification,A192020,Sberbank
897,A27 P4 BPI 2020,A27 P4 BPI 2020,Group activities,Group activities by role,2021-12-26 18:37:02.248560,P4,A27,2020,Professional,Manipulation,A272020,Sberbank
898,A27 P4 BPI 2020,A27 P4 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-12-26 19:37:02.248560,P4,A27,2020,Professional,Calculate statistics,A272020,Sberbank
899,A27 P4 BPI 2020,A27 P4 BPI 2020,Calculate number of elements,Calculate number of events,2021-12-26 20:37:02.248560,P4,A27,2020,Professional,Calculate statistics,A272020,Sberbank
900,A31 P4 BPI 2020,A31 P4 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-12-26 21:37:02.248560,P4,A31,2020,Professional,Calculate statistics,A312020,Sberbank
901,A31 P4 BPI 2020,A31 P4 BPI 2020,Identify activities,Identify activities with cycle time,2021-12-26 22:37:02.248560,P4,A31,2020,Professional,Identification,A312020,Sberbank
902,A19 P5 BPI 2020,A19 P5 BPI 2020,Filter traces,Filter traces by frequency,2021-12-26 23:37:02.248560,P5,A19,2020,Professional,Manipulation,A192020,Sberbank
903,A19 P5 BPI 2020,A19 P5 BPI 2020,Group traces,Group traces by activities,2021-12-27 00:37:02.248560,P5,A19,2020,Professional,Manipulation,A192020,Sberbank
904,A19 P5 BPI 2020,A19 P5 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-12-27 01:37:02.248560,P5,A19,2020,Professional,Representation,A192020,Sberbank
905,A19 P5 BPI 2020,A19 P5 BPI 2020,Identify activities,Identify activities with cycle time,2021-12-27 02:37:02.248560,P5,A19,2020,Professional,Identification,A192020,Sberbank
906,A19 P5 BPI 2020,A19 P5 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2021-12-27 03:37:02.248560,P5,A19,2020,Professional,Calculate statistics,A192020,Sberbank
907,A19 P5 BPI 2020,A19 P5 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2021-12-27 04:37:02.248560,P5,A19,2020,Professional,Identification,A192020,Sberbank
908,A19 P5 BPI 2020,A19 P5 BPI 2020,Group traces,Group traces by activities,2021-12-27 05:37:02.248560,P5,A19,2020,Professional,Manipulation,A192020,Sberbank
909,A19 P5 BPI 2020,A19 P5 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-12-27 06:37:02.248560,P5,A19,2020,Professional,Representation,A192020,Sberbank
910,A19 P5 BPI 2020,A19 P5 BPI 2020,Filter traces,Filter traces by frequency,2021-12-27 07:37:02.248560,P5,A19,2020,Professional,Manipulation,A192020,Sberbank
911,A19 P5 BPI 2020,A19 P5 BPI 2020,Group traces,Group traces by activities,2021-12-27 08:37:02.248560,P5,A19,2020,Professional,Manipulation,A192020,Sberbank
912,A19 P5 BPI 2020,A19 P5 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-12-27 09:37:02.248560,P5,A19,2020,Professional,Representation,A192020,Sberbank
913,A19 P5 BPI 2020,A19 P5 BPI 2020,Group traces,Group traces by activities,2021-12-27 10:37:02.248560,P5,A19,2020,Professional,Manipulation,A192020,Sberbank
914,A19 P5 BPI 2020,A19 P5 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-12-27 11:37:02.248560,P5,A19,2020,Professional,Representation,A192020,Sberbank
915,A19 P5 BPI 2020,A19 P5 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2021-12-27 12:37:02.248560,P5,A19,2020,Professional,Calculate statistics,A192020,Sberbank
916,A19 P5 BPI 2020,A19 P5 BPI 2020,Identify roles,Identify roles by organizational units,2021-12-27 13:37:02.248560,P5,A19,2020,Professional,Identification,A192020,Sberbank
917,A19 P5 BPI 2020,A19 P5 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2021-12-27 14:37:02.248560,P5,A19,2020,Professional,Calculate statistics,A192020,Sberbank
918,A19 P5 BPI 2020,A19 P5 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2021-12-27 15:37:02.248560,P5,A19,2020,Professional,Identification,A192020,Sberbank
919,A19 P5 BPI 2020,A19 P5 BPI 2020,Identify activities,Identify activities with traces,2021-12-27 16:37:02.248560,P5,A19,2020,Professional,Identification,A192020,Sberbank
920,A30 P5 BPI 2020,A30 P5 BPI 2020,Filter activities,Filter activities by frequency,2021-12-27 17:37:02.248560,P5,A30,2020,Academic,Manipulation,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
921,A30 P5 BPI 2020,A30 P5 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for a subset of traces,2021-12-27 18:37:02.248560,P5,A30,2020,Academic,Analyze Cycle Time,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
922,A30 P5 BPI 2020,A30 P5 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-12-27 19:37:02.248560,P5,A30,2020,Academic,Calculate statistics,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
923,A30 P5 BPI 2020,A30 P5 BPI 2020,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-12-27 20:37:02.248560,P5,A30,2020,Academic,Analyze Cycle Time,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
924,A30 P5 BPI 2020,A30 P5 BPI 2020,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-12-27 21:37:02.248560,P5,A30,2020,Academic,Analyze Cycle Time,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
925,A30 P5 BPI 2020,A30 P5 BPI 2020,Represent bar charts,Represent bar charts of traces,2021-12-27 22:37:02.248560,P5,A30,2020,Academic,Representation,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
926,A30 P5 BPI 2020,A30 P5 BPI 2020,Represent histograms,Represent histograms of cycle time,2021-12-27 23:37:02.248560,P5,A30,2020,Academic,Representation,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
927,A30 P5 BPI 2020,A30 P5 BPI 2020,Filter traces,Filter traces by activities,2021-12-28 00:37:02.248560,P5,A30,2020,Academic,Manipulation,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
928,A30 P5 BPI 2020,A30 P5 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-12-28 01:37:02.248560,P5,A30,2020,Academic,Calculate statistics,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
929,A30 P5 BPI 2020,A30 P5 BPI 2020,Filter traces,Filter traces by activities,2021-12-28 02:37:02.248560,P5,A30,2020,Academic,Manipulation,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
930,A30 P5 BPI 2020,A30 P5 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-12-28 03:37:02.248560,P5,A30,2020,Academic,Calculate statistics,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
931,A34 P5 BPI 2020,A34 P5 BPI 2020,Calculate frequency,Calculate frequency of activities,2021-12-28 04:37:02.248560,P5,A34,2020,Academic,Calculate statistics,A342020,EindhovenUniversityofTechnology
932,A34 P5 BPI 2020,A34 P5 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-12-28 05:37:02.248560,P5,A34,2020,Academic,Calculate statistics,A342020,EindhovenUniversityofTechnology
933,A34 P5 BPI 2020,A34 P5 BPI 2020,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria and statistical measures,2021-12-28 06:37:02.248560,P5,A34,2020,Academic,Analyze Cycle Time,A342020,EindhovenUniversityofTechnology
934,A30 P6 BPI 2020,A30 P6 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for all traces,2021-12-28 07:37:02.248560,P6,A30,2020,Academic,Analyze Cycle Time,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
935,A30 P6 BPI 2020,A30 P6 BPI 2020,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-12-28 08:37:02.248560,P6,A30,2020,Academic,Analyze Cycle Time,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
936,A30 P6 BPI 2020,A30 P6 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2021-12-28 09:37:02.248560,P6,A30,2020,Academic,Identification,A302020,HassoPlattnerInstituteUniversityofPotsdamKuhneLogisticsUniversity
937,A19 P1 BPI 2020,A19 P1 BPI 2020,Preprocess the traces of the logs,Preprocess the traces of the logs,2021-12-28 10:37:02.248560,P1,A19,2020,Professional,Manipulation,A192020,Sberbank
938,A19 P1 BPI 2020,A19 P1 BPI 2020,Group traces,Group traces by year,2021-12-28 11:37:02.248560,P1,A19,2020,Professional,Manipulation,A192020,Sberbank
939,A19 P1 BPI 2020,A19 P1 BPI 2020,Calculate number of elements,Calculate number of traces,2021-12-28 12:37:02.248560,P1,A19,2020,Professional,Calculate statistics,A192020,Sberbank
940,A19 P1 BPI 2020,A19 P1 BPI 2020,Represent temporal series,Represent temporal series of traces,2021-12-28 13:37:02.248560,P1,A19,2020,Professional,Representation,A192020,Sberbank
941,A19 P1 BPI 2020,A19 P1 BPI 2020,Filter events,Filter events by activities,2021-12-28 14:37:02.248560,P1,A19,2020,Professional,Manipulation,A192020,Sberbank
942,A19 P1 BPI 2020,A19 P1 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-12-28 15:37:02.248560,P1,A19,2020,Professional,Representation,A192020,Sberbank
943,A19 P1 BPI 2020,A19 P1 BPI 2020,Group traces,Group traces by year,2021-12-28 16:37:02.248560,P1,A19,2020,Professional,Manipulation,A192020,Sberbank
944,A19 P1 BPI 2020,A19 P1 BPI 2020,Group traces,Group traces by activities,2021-12-28 17:37:02.248560,P1,A19,2020,Professional,Manipulation,A192020,Sberbank
945,A19 P1 BPI 2020,A19 P1 BPI 2020,Calculate statistics,Calculate Statistics of activities,2021-12-28 18:37:02.248560,P1,A19,2020,Professional,Calculate statistics,A192020,Sberbank
